district_name,latitude,longitude,elevation_m,agro_climatic_zone,coastal_status,predominant_soil_type,season,N,P,K,pH,Rainfall,Temperature,Humidity,Crop
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Kharif_Late,25.75,17.09,32.14,6.93,314.03,27.48,69.46,Horse Gram
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Kharif_Late,26.44,30.05,23.31,5.58,477.07,29.45,55.67,Horse Gram
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Kharif_Late,19.19,20.98,26.34,6.2,536.1,28.38,59.42,Horse Gram
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Kharif_Late,25.25,30.16,20.14,6.17,527.22,25.34,71.69,Horse Gram
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Kharif_Late,29.86,18.27,25.15,6.22,466.07,27.8,52.9,Horse Gram
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Kharif_Late,19.63,18.39,21.46,6.25,357.92,25.88,58.97,Horse Gram
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Kharif_Late,26.8,23.1,29.12,5.61,419.34,28.46,65.26,Horse Gram
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Kharif_Late,22.93,18.22,33.44,5.97,390.17,24.03,59.55,Horse Gram
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Kharif_Late,29.13,14.31,28.12,7.2,502.07,30.18,55.05,Horse Gram
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Kharif_Late,27.0,22.29,34.9,6.69,409.22,31.28,57.39,Horse Gram
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Kharif_Late,27.03,27.5,20.13,5.99,436.0,27.46,64.91,Horse Gram
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Kharif_Late,19.91,27.8,34.73,6.92,446.91,25.38,69.71,Horse Gram
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Kharif_Late,13.29,28.14,25.5,6.76,305.33,23.51,62.68,Horse Gram
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Kharif_Late,24.72,25.97,27.59,5.63,553.81,22.66,52.79,Horse Gram
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Kharif_Late,24.43,17.36,24.1,5.78,301.73,28.51,57.05,Horse Gram
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Kharif_Late,24.72,31.95,25.9,7.36,297.81,26.54,55.15,Horse Gram
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Kharif,35.49,19.25,45.6,5.83,502.58,28.41,68.43,Sesamum
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Kharif,43.54,40.21,24.38,6.0,445.24,30.14,66.0,Sesamum
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Kharif,30.15,40.05,26.35,6.73,517.94,29.03,66.21,Sesamum
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Kharif,41.34,21.64,28.51,6.71,376.45,30.4,66.79,Sesamum
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Kharif,29.39,39.28,36.77,7.66,385.76,30.05,62.24,Sesamum
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Kharif,28.33,24.96,41.67,7.18,383.73,24.52,59.62,Sesamum
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Kharif,17.19,20.53,26.24,5.91,488.35,30.26,70.29,Sesamum
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Kharif,32.05,30.51,35.9,6.03,539.86,27.76,57.49,Sesamum
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Kharif,30.45,28.23,42.72,6.28,472.96,29.22,67.08,Sesamum
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Kharif,37.18,24.45,22.88,7.05,486.86,28.62,51.02,Sesamum
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Kharif,39.08,38.74,37.86,6.6,573.59,28.67,53.39,Sesamum
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Kharif,34.1,21.98,22.49,5.71,513.43,26.29,52.88,Sesamum
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Kharif,31.11,21.4,29.78,7.04,562.18,28.72,57.33,Sesamum
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Kharif,43.1,40.23,32.78,7.56,430.67,28.81,58.01,Sesamum
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Kharif,22.62,37.1,31.5,6.46,491.56,25.02,52.78,Sesamum
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Kharif,28.4,32.9,41.56,7.02,507.46,30.21,68.87,Sesamum
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Kharif,29.63,28.92,42.06,6.12,488.05,26.55,58.48,Sesamum
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Kharif,32.1,42.21,30.03,7.46,452.97,33.49,68.0,Sesamum
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Kharif,36.8,21.92,37.07,7.13,493.41,29.56,60.95,Sesamum
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Kharif,41.29,28.59,38.43,6.32,488.2,33.07,56.38,Sesamum
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Rabi,96.3,79.58,82.54,5.61,85.17,19.23,68.25,Potato
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Rabi,87.92,80.34,100.7,5.65,136.88,19.66,59.15,Potato
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Rabi,72.78,73.79,64.15,6.45,318.04,21.85,53.16,Potato
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Rabi,83.78,55.6,81.76,5.54,159.98,14.46,71.63,Potato
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Rabi,77.4,67.82,84.85,5.83,173.53,19.33,55.33,Potato
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Rabi,105.76,55.57,67.51,6.19,348.04,14.24,60.25,Potato
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Rabi,75.76,54.76,83.09,5.45,143.08,19.92,61.67,Potato
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Rabi,100.46,77.93,103.58,6.1,233.13,20.35,74.12,Potato
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Rabi,76.19,62.78,77.58,5.89,149.64,16.64,68.36,Potato
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Rabi,81.05,81.56,78.98,5.84,272.79,17.68,53.78,Potato
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Rabi,79.52,52.64,74.75,5.49,207.19,22.04,66.64,Potato
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Rabi,82.57,76.91,69.29,6.48,127.48,14.54,67.56,Potato
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Rabi,82.18,82.39,106.77,6.29,71.12,16.0,64.65,Potato
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Rabi,91.25,62.53,108.36,5.29,291.44,15.72,68.45,Potato
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Rabi,96.89,71.51,92.3,5.82,118.21,18.46,66.3,Potato
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Rabi,103.25,58.53,90.25,5.7,364.18,18.3,69.51,Potato
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Rabi,85.23,75.76,78.45,5.34,267.84,17.92,62.42,Potato
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Rabi,105.46,78.23,66.5,5.33,247.04,18.14,70.22,Potato
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Rabi,94.02,82.77,88.93,6.44,238.88,14.11,53.42,Potato
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Rabi,68.38,74.55,89.85,5.56,367.19,21.22,63.57,Potato
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Rabi,58.75,25.53,23.18,6.6,154.82,16.73,62.59,Rapeseed &Mustard
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Rabi,67.72,44.48,27.72,5.9,351.54,16.75,59.28,Rapeseed &Mustard
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Rabi,67.82,41.6,35.24,6.38,229.85,22.19,54.64,Rapeseed &Mustard
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Rabi,59.62,47.29,36.61,6.18,321.49,15.46,55.22,Rapeseed &Mustard
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Rabi,78.07,28.7,43.22,7.32,328.66,19.07,54.4,Rapeseed &Mustard
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Rabi,59.84,34.77,23.63,6.75,244.14,14.77,69.23,Rapeseed &Mustard
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Rabi,67.85,44.13,30.93,6.9,147.91,23.04,69.73,Rapeseed &Mustard
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Rabi,50.41,37.06,32.95,7.47,356.0,15.06,65.24,Rapeseed &Mustard
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Rabi,70.05,39.72,32.92,6.48,109.51,17.25,52.86,Rapeseed &Mustard
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Rabi,76.71,41.07,30.66,6.66,186.38,20.38,69.18,Rapeseed &Mustard
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Rabi,45.11,35.0,20.4,6.31,159.49,21.35,64.63,Rapeseed &Mustard
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Rabi,48.43,30.55,37.41,6.65,315.7,17.93,52.61,Rapeseed &Mustard
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Rabi,64.21,34.56,22.18,7.15,310.1,22.31,56.44,Rapeseed &Mustard
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Rabi,49.86,35.24,30.41,7.41,351.72,15.89,51.57,Rapeseed &Mustard
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Rabi,65.58,36.86,20.91,6.53,284.6,15.05,63.04,Rapeseed &Mustard
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Rabi,54.55,28.84,26.37,6.52,282.01,21.51,56.97,Rapeseed &Mustard
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Rabi,70.6,45.0,28.51,6.43,322.58,17.58,65.45,Rapeseed &Mustard
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Rabi,59.02,38.69,29.74,7.38,272.06,15.42,61.98,Rapeseed &Mustard
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Rabi,69.44,45.1,39.27,6.27,294.27,14.76,53.97,Rapeseed &Mustard
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Rabi,70.87,27.97,20.9,6.88,125.3,20.71,62.14,Rapeseed &Mustard
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Rabi,84.07,56.59,56.61,6.97,170.51,23.91,44.26,Wheat
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Rabi,94.56,57.71,56.73,6.3,328.59,17.13,54.25,Wheat
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Rabi,82.0,37.91,41.39,5.91,157.54,19.74,68.75,Wheat
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Rabi,94.06,44.99,51.77,6.66,181.82,21.53,68.28,Wheat
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Rabi,72.06,47.89,46.0,7.02,172.65,19.68,48.72,Wheat
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Rabi,92.55,44.22,55.49,6.94,121.28,14.9,48.48,Wheat
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Rabi,70.93,48.37,47.37,6.01,130.25,17.5,61.49,Wheat
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Rabi,80.79,48.31,42.56,6.37,339.67,22.16,47.92,Wheat
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Rabi,69.57,40.0,44.89,6.01,280.91,15.98,45.82,Wheat
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Rabi,92.37,53.38,50.14,6.03,217.2,19.31,51.75,Wheat
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Rabi,81.47,48.57,58.95,7.34,201.21,20.05,54.99,Wheat
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Rabi,93.67,36.44,51.11,6.22,272.72,17.82,65.51,Wheat
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Rabi,68.06,41.83,46.52,5.94,142.25,19.28,71.2,Wheat
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Rabi,71.39,54.9,41.72,6.89,349.54,20.29,54.86,Wheat
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Rabi,65.91,39.89,40.33,6.14,402.28,23.16,50.38,Wheat
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Rabi,70.35,53.15,48.21,7.27,368.8,23.52,50.48,Wheat
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Rabi,69.4,45.74,37.45,6.01,208.74,18.59,48.73,Wheat
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Rabi,77.13,48.96,47.38,6.35,210.48,23.36,68.1,Wheat
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Rabi,71.77,48.38,48.62,7.12,226.72,20.77,51.86,Wheat
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Rabi,89.54,60.53,56.61,6.66,287.47,16.7,62.13,Wheat
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Annual,132.04,59.45,98.23,7.02,1966.84,34.33,81.26,Sugarcane
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Annual,88.65,59.81,84.83,6.73,1939.51,32.73,87.83,Sugarcane
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Annual,97.76,59.7,99.92,7.66,1921.14,29.35,74.02,Sugarcane
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Annual,124.6,60.95,109.8,6.03,1959.22,31.69,86.61,Sugarcane
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Annual,126.03,68.57,106.45,7.92,1405.93,28.74,67.59,Sugarcane
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Annual,117.38,47.05,95.37,7.68,1504.42,24.31,83.08,Sugarcane
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Annual,100.38,73.28,98.91,7.09,1729.23,32.25,87.06,Sugarcane
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Annual,118.2,64.46,69.59,7.37,1479.06,31.37,65.47,Sugarcane
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Annual,100.31,50.21,105.14,6.75,2157.79,30.27,73.88,Sugarcane
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Annual,126.26,67.48,97.06,7.69,1407.05,25.43,85.52,Sugarcane
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Annual,118.91,74.07,117.88,6.71,1532.28,29.17,65.56,Sugarcane
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Annual,110.59,60.9,103.82,6.85,2158.51,31.33,67.86,Sugarcane
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Annual,131.33,55.53,95.68,7.62,1587.66,28.45,79.95,Sugarcane
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Annual,117.42,65.05,73.18,7.21,1576.26,32.97,72.02,Sugarcane
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Annual,128.7,56.13,82.88,7.33,1576.98,35.05,73.83,Sugarcane
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Annual,127.87,48.71,72.34,7.39,1979.59,29.41,67.35,Sugarcane
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Annual,106.07,52.52,90.28,7.1,1375.35,31.51,73.82,Sugarcane
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Annual,125.75,70.48,105.98,7.9,1869.85,28.25,74.27,Sugarcane
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Annual,120.38,59.97,75.14,7.52,2183.78,31.96,79.61,Sugarcane
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Annual,90.95,55.56,106.99,6.35,1912.66,33.47,74.82,Sugarcane
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Kharif,64.57,40.43,43.05,6.52,1206.52,30.78,83.95,Jute
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Kharif,69.86,49.88,42.36,6.43,1182.08,34.79,87.83,Jute
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Kharif,68.56,47.94,40.92,6.06,942.56,30.64,95.71,Jute
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Kharif,77.81,39.11,45.38,6.19,1426.0,26.75,83.86,Jute
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Kharif,60.34,34.16,45.18,7.25,1488.23,26.18,89.69,Jute
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Kharif,53.79,37.22,37.12,6.33,1481.73,33.88,76.1,Jute
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Kharif,65.49,49.49,42.12,7.21,1327.15,29.14,92.3,Jute
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Kharif,68.12,48.37,40.36,6.39,1390.96,33.11,78.22,Jute
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Kharif,60.93,36.83,46.56,7.16,1037.29,30.75,77.28,Jute
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Kharif,78.83,50.19,39.15,5.95,1411.78,32.31,75.27,Jute
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Kharif,56.65,32.35,55.44,6.73,983.47,28.67,77.77,Jute
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Kharif,61.75,34.64,52.14,7.48,1127.17,28.03,74.97,Jute
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Kharif,48.19,31.28,43.2,7.14,1305.46,30.06,81.62,Jute
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Kharif,51.95,53.03,47.76,7.19,1315.8,36.21,90.36,Jute
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Kharif,64.3,48.6,35.35,6.35,1387.97,29.93,85.24,Jute
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Kharif,65.63,44.78,36.66,6.63,1262.02,34.38,96.08,Jute
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Kharif,76.42,42.71,62.19,7.0,1520.7,34.24,76.51,Jute
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Kharif,80.17,49.54,51.38,6.95,1435.71,34.29,75.85,Jute
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Kharif,74.46,29.7,43.34,7.29,1144.02,29.69,96.32,Jute
Bargarh,21.33,83.62,171,Western Central Table Land,Inland,Mixed Red and Black,Kharif,82.71,30.58,51.42,6.36,1564.49,27.95,78.03,Jute
Bhadrak,21.05,86.5,17,North Eastern Coastal Plain,Coastal,Coastal Alluvium,Kharif,92.46,59.89,66.31,6.94,1386.03,29.18,84.5,Rice
Bhadrak,21.05,86.5,17,North Eastern Coastal Plain,Coastal,Coastal Alluvium,Kharif,88.53,55.28,77.57,6.58,1251.23,28.6,81.77,Rice
Bhadrak,21.05,86.5,17,North Eastern Coastal Plain,Coastal,Coastal Alluvium,Kharif,71.07,58.04,86.1,5.26,1509.32,25.29,78.86,Rice
Bhadrak,21.05,86.5,17,North Eastern Coastal Plain,Coastal,Coastal Alluvium,Kharif,85.27,50.85,67.63,6.42,1713.42,27.92,89.53,Rice
Bhadrak,21.05,86.5,17,North Eastern Coastal Plain,Coastal,Coastal Alluvium,Kharif,78.73,47.59,72.71,5.83,1598.47,32.18,85.23,Rice
Bhadrak,21.05,86.5,17,North Eastern Coastal Plain,Coastal,Coastal Alluvium,Kharif,72.62,59.13,53.68,7.05,1681.28,29.05,87.46,Rice
Bhadrak,21.05,86.5,17,North Eastern Coastal Plain,Coastal,Coastal Alluvium,Kharif,107.86,41.29,56.72,5.89,1087.07,30.76,90.43,Rice
Bhadrak,21.05,86.5,17,North Eastern Coastal Plain,Coastal,Coastal Alluvium,Kharif,74.7,43.1,82.83,6.33,1729.73,29.5,83.91,Rice
Bhadrak,21.05,86.5,17,North Eastern Coastal Plain,Coastal,Coastal Alluvium,Kharif,81.79,37.94,78.79,6.37,1342.94,27.32,85.25,Rice
Bhadrak,21.05,86.5,17,North Eastern Coastal Plain,Coastal,Coastal Alluvium,Kharif,92.6,39.08,57.8,6.33,1599.63,29.09,90.08,Rice
Bhadrak,21.05,86.5,17,North Eastern Coastal Plain,Coastal,Coastal Alluvium,Kharif,95.87,55.52,62.7,5.91,1313.54,21.89,83.0,Rice
Bhadrak,21.05,86.5,17,North Eastern Coastal Plain,Coastal,Coastal Alluvium,Kharif,108.92,47.79,57.66,5.5,1779.76,31.64,89.64,Rice
Bhadrak,21.05,86.5,17,North Eastern Coastal Plain,Coastal,Coastal Alluvium,Kharif,88.08,51.29,84.12,5.04,1129.25,27.35,87.59,Rice
Bhadrak,21.05,86.5,17,North Eastern Coastal Plain,Coastal,Coastal Alluvium,Kharif,75.16,48.06,49.57,5.63,1124.13,25.13,85.65,Rice
Bhadrak,21.05,86.5,17,North Eastern Coastal Plain,Coastal,Coastal Alluvium,Kharif,93.18,56.52,82.3,6.72,1282.65,31.04,87.33,Rice
Bhadrak,21.05,86.5,17,North Eastern Coastal Plain,Coastal,Coastal Alluvium,Kharif,70.05,52.52,84.92,6.53,1478.84,25.9,76.02,Rice
Bhadrak,21.05,86.5,17,North Eastern Coastal Plain,Coastal,Coastal Alluvium,Kharif,100.1,50.43,73.6,6.56,1418.1,23.88,78.67,Rice
Bhadrak,21.05,86.5,17,North Eastern Coastal Plain,Coastal,Coastal Alluvium,Kharif,95.54,49.24,69.48,5.76,1550.87,28.28,76.08,Rice
Bhadrak,21.05,86.5,17,North Eastern Coastal Plain,Coastal,Coastal Alluvium,Kharif,74.19,56.24,59.64,5.79,1729.47,30.76,76.64,Rice
Bhadrak,21.05,86.5,17,North Eastern Coastal Plain,Coastal,Coastal Alluvium,Kharif,78.41,30.72,60.2,7.17,1780.61,26.34,86.51,Rice
Bhadrak,21.05,86.5,17,North Eastern Coastal Plain,Coastal,Coastal Alluvium,Kharif,81.23,59.71,61.85,5.82,900.45,22.38,69.65,Maize
Bhadrak,21.05,86.5,17,North Eastern Coastal Plain,Coastal,Coastal Alluvium,Kharif,76.72,46.68,48.43,7.32,618.07,22.67,75.63,Maize
Bhadrak,21.05,86.5,17,North Eastern Coastal Plain,Coastal,Coastal Alluvium,Kharif,111.09,60.55,69.21,7.01,668.8,27.35,72.95,Maize
