observation_id,district_id,district_name,crop_id,crop_name,season_id,season_name,agricultural_year,latitude,longitude,soil_ph,nitrogen,phosphorus,potassium,soil_moisture,rainfall_mm,temperature_mean_c,temperature_min_c,temperature_max_c,irrigation_status,soil_type,sowing_date,harvest_date,area_ha,yield_tonnes_per_ha,crop_actual,provenance_status,provenance_note,g_lat,g_lon,dist_deg,original_latitude,original_longitude,coordinate_status
OBS0000185,DST06,Boudh,CRP008,Rapeseed &Mustard,SEA02,Rabi,2023,20.84,84.32,5.83,65.07,29.39,57.18,22.85,749.79,30.06,21.64,38.87,Rainfed,Red,2023-10-05,2024-01-28,2681.07,0.892,Rapeseed &Mustard,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.84,84.32,0.6304286795506694,20.23288,84.48984,district_reference_coordinates_used_for_prototype
OBS0000186,DST06,Boudh,CRP008,Rapeseed &Mustard,SEA02,Rabi,2024,20.84,84.32,5.72,42.71,31.74,21.52,26.79,1228.15,29.02,23.76,38.0,Rainfed,Red,2024-10-11,2025-02-03,2067.331,1.029,Rapeseed &Mustard,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.84,84.32,0.6058964173024982,20.25838,84.48979,district_reference_coordinates_used_for_prototype
OBS0000187,DST06,Boudh,CRP011,Sugarcane,SEA03,Annual,2022,20.84,84.32,5.94,44.49,26.86,68.06,40.57,1320.84,24.94,18.17,32.15,Irrigated,Alluvial,2022-02-17,2022-12-14,4838.893,56.345,Sugarcane,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.84,84.32,0.604285182095344,20.26858,84.51657,district_reference_coordinates_used_for_prototype
OBS0000188,DST06,Boudh,CRP011,Sugarcane,SEA03,Annual,2023,20.84,84.32,6.75,41.83,25.97,39.21,20.36,949.82,25.62,18.74,32.46,Irrigated,Lateritic,2023-02-18,2023-12-15,4580.131,68.012,Sugarcane,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.84,84.32,0.5922293719497568,20.27401,84.49433,district_reference_coordinates_used_for_prototype
OBS0000189,DST06,Boudh,CRP011,Sugarcane,SEA03,Annual,2024,20.84,84.32,6.19,66.76,27.68,55.59,34.26,1085.72,25.58,19.26,32.84,Irrigated,Red,2024-02-02,2024-11-28,4302.635,69.629,Sugarcane,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.84,84.32,0.6225338792387141,20.24098,84.48948,district_reference_coordinates_used_for_prototype
OBS0000190,DST06,Boudh,CRP003,Jute,SEA01,Kharif,2022,20.84,84.32,6.77,45.81,19.46,20.77,21.07,1124.73,26.3,18.58,34.93,Rainfed,Alluvial,2022-06-11,2022-10-09,2638.059,1.96,Jute,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.84,84.32,0.603969675563272,20.26373,84.50081,district_reference_coordinates_used_for_prototype
OBS0000191,DST06,Boudh,CRP003,Jute,SEA01,Kharif,2023,20.84,84.32,5.84,45.57,32.05,53.22,41.49,995.36,26.37,17.48,33.32,Irrigated,Alluvial,2023-06-22,2023-10-20,2465.42,2.165,Jute,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.84,84.32,0.6209522728841562,20.24304,84.49094,district_reference_coordinates_used_for_prototype
OBS0000192,DST06,Boudh,CRP003,Jute,SEA01,Kharif,2024,20.84,84.32,7.21,30.66,38.49,45.08,29.37,1145.43,26.58,19.75,34.33,Rainfed,Sandy loam,2024-06-01,2024-09-29,2451.214,2.053,Jute,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.84,84.32,0.6210902976218546,20.24183,84.48717,district_reference_coordinates_used_for_prototype
OBS0000193,DST06,Boudh,CRP013,Wheat,SEA99,Unknown,2022,20.84,84.32,5.73,63.46,45.22,31.4,37.55,1329.41,24.85,16.8,31.75,Rainfed,Sandy loam,2022-06-15,2022-09-23,4297.485,3.025,Wheat,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.84,84.32,0.6221167450728223,20.24571,84.50398,district_reference_coordinates_used_for_prototype
OBS0000194,DST06,Boudh,CRP013,Wheat,SEA99,Unknown,2023,20.84,84.32,5.74,41.42,29.74,20.14,25.05,897.06,30.13,23.01,39.12,Rainfed,Red,2023-06-14,2023-09-22,5085.925,2.333,Wheat,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.84,84.32,0.6105948150778887,20.26011,84.51119,district_reference_coordinates_used_for_prototype
OBS0000195,DST06,Boudh,CRP013,Wheat,SEA99,Unknown,2024,20.84,84.32,5.5,69.93,34.56,42.68,34.72,740.21,27.48,20.56,35.17,Irrigated,Loam,2024-06-21,2024-09-29,3794.559,2.733,Wheat,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.84,84.32,0.6133257902615876,20.25765,84.51245,district_reference_coordinates_used_for_prototype
OBS0000196,DST05,Bhadrak,CRP001,Groundnut,SEA01,Kharif,2022,21.05,86.5,7.27,55.06,24.77,56.3,42.72,1120.84,25.63,16.78,31.48,Rainfed,Red,2022-06-09,2022-09-27,4129.009,1.842,Groundnut,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,21.05,86.5,2.815706114955886,19.79003,83.98193,district_reference_coordinates_used_for_prototype
OBS0000197,DST05,Bhadrak,CRP001,Groundnut,SEA01,Kharif,2023,21.05,86.5,6.3,50.93,24.81,21.95,21.17,1153.33,27.13,21.97,32.88,Rainfed,Lateritic,2023-06-15,2023-10-03,4705.882,1.59,Groundnut,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,21.05,86.5,2.778214544703125,19.82142,84.0082,district_reference_coordinates_used_for_prototype
OBS0000198,DST05,Bhadrak,CRP001,Groundnut,SEA01,Kharif,2024,21.05,86.5,6.25,58.13,44.81,40.79,32.64,1057.65,29.27,23.04,36.81,Rainfed,Sandy loam,2024-06-12,2024-09-30,5915.925,2.002,Groundnut,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,21.05,86.5,2.8047265451376835,19.79999,83.98923,district_reference_coordinates_used_for_prototype
OBS0000199,DST05,Bhadrak,CRP004,Maize,SEA01,Kharif,2022,21.05,86.5,5.69,75.25,28.01,34.85,30.16,962.06,26.95,17.98,32.18,Rainfed,Red,2022-06-03,2022-09-11,7700.083,2.378,Maize,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,21.05,86.5,2.8191899195513637,19.79,83.97805,district_reference_coordinates_used_for_prototype
OBS0000200,DST05,Bhadrak,CRP004,Maize,SEA01,Kharif,2023,21.05,86.5,6.53,73.41,49.95,24.18,34.39,1522.19,30.12,23.94,35.84,Irrigated,Red,2023-06-11,2023-09-19,7229.1,2.695,Maize,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,21.05,86.5,2.810422789723993,19.80281,83.98147,district_reference_coordinates_used_for_prototype
OBS0000201,DST05,Bhadrak,CRP004,Maize,SEA01,Kharif,2024,21.05,86.5,6.61,51.44,22.84,49.01,37.48,1220.41,28.97,22.46,34.63,Irrigated,Red,2024-06-05,2024-09-13,8631.084,2.635,Maize,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,21.05,86.5,2.7936577865765844,19.78811,84.00758,district_reference_coordinates_used_for_prototype
OBS0000202,DST05,Bhadrak,CRP005,Moong(Green Gram),SEA02,Rabi,2022,21.05,86.5,6.66,79.61,15.37,55.69,40.42,1316.94,25.13,20.08,32.72,Irrigated,Alluvial,2022-10-11,2022-12-20,8285.913,1.072,Moong(Green Gram),SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,21.05,86.5,2.7912347012925967,19.80069,84.00396,district_reference_coordinates_used_for_prototype
OBS0000203,DST05,Bhadrak,CRP005,Moong(Green Gram),SEA02,Rabi,2023,21.05,86.5,6.67,46.29,25.49,53.39,32.76,984.37,23.97,17.58,29.93,Irrigated,Lateritic,2023-10-02,2023-12-11,6301.073,0.879,Moong(Green Gram),SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,21.05,86.5,2.8094808770482884,19.78719,83.99032,district_reference_coordinates_used_for_prototype
OBS0000204,DST05,Bhadrak,CRP005,Moong(Green Gram),SEA02,Rabi,2024,21.05,86.5,5.79,57.46,25.9,48.41,23.64,977.97,29.28,21.92,35.61,Rainfed,Alluvial,2024-10-23,2025-01-01,7592.644,0.786,Moong(Green Gram),SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,21.05,86.5,2.7980518382796244,19.79336,84.00001,district_reference_coordinates_used_for_prototype
OBS0000205,DST05,Bhadrak,CRP007,Ragi,SEA01,Kharif,2022,21.05,86.5,6.82,36.4,49.62,36.05,23.81,1096.97,25.91,20.45,33.05,Irrigated,Red,2022-06-24,2022-10-12,2688.592,1.112,Ragi,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,21.05,86.5,2.8062980717308053,19.79243,83.99125,district_reference_coordinates_used_for_prototype
OBS0000206,DST05,Bhadrak,CRP007,Ragi,SEA01,Kharif,2023,21.05,86.5,7.26,55.16,47.39,51.89,34.97,1256.15,24.21,16.04,33.09,Rainfed,Sandy loam,2023-06-18,2023-10-06,2220.999,1.175,Ragi,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,21.05,86.5,2.799342418854834,19.80442,83.99304,district_reference_coordinates_used_for_prototype
OBS0000207,DST05,Bhadrak,CRP007,Ragi,SEA01,Kharif,2024,21.05,86.5,7.07,44.98,22.71,48.56,32.16,1297.49,30.49,24.29,38.83,Rainfed,Loam,2024-06-10,2024-09-28,2435.452,1.533,Ragi,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,21.05,86.5,2.8088655797314384,19.80329,83.98297,district_reference_coordinates_used_for_prototype
OBS0000208,DST05,Bhadrak,CRP009,Rice,SEA01,Kharif,2022,21.05,86.5,7.23,69.87,37.19,34.84,25.73,894.93,28.03,19.92,34.03,Irrigated,Lateritic,2022-06-08,2022-10-06,47230.319,2.727,Rice,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,21.05,86.5,2.806107551413518,19.79126,83.99205,district_reference_coordinates_used_for_prototype
OBS0000209,DST05,Bhadrak,CRP009,Rice,SEA01,Kharif,2023,21.05,86.5,7.12,37.37,37.55,61.24,25.04,949.17,28.47,22.43,36.3,Irrigated,Lateritic,2023-06-01,2023-09-29,51179.358,2.522,Rice,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,21.05,86.5,2.8033540043490714,19.79679,83.99236,district_reference_coordinates_used_for_prototype
OBS0000210,DST05,Bhadrak,CRP009,Rice,SEA01,Kharif,2024,21.05,86.5,5.79,32.82,37.54,26.45,19.47,846.26,30.18,24.43,36.9,Rainfed,Sandy loam,2024-06-03,2024-10-01,51728.409,2.875,Rice,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,21.05,86.5,2.7924611689332406,19.8093,83.9983,district_reference_coordinates_used_for_prototype
OBS0000211,DST05,Bhadrak,CRP010,Sesamum,SEA01,Kharif,2022,21.05,86.5,5.72,47.47,38.2,61.77,38.15,735.79,25.91,19.58,31.66,Rainfed,Lateritic,2022-06-11,2022-09-19,5372.077,0.682,Sesamum,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,21.05,86.5,2.779864515853251,19.79536,84.01937,district_reference_coordinates_used_for_prototype
OBS0000212,DST05,Bhadrak,CRP010,Sesamum,SEA01,Kharif,2023,21.05,86.5,6.13,51.71,40.7,21.88,29.24,1246.23,26.28,20.09,34.97,Rainfed,Sandy loam,2023-06-03,2023-09-11,5617.045,0.693,Sesamum,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,21.05,86.5,2.8079988387640005,19.81308,83.97911,district_reference_coordinates_used_for_prototype
OBS0000213,DST05,Bhadrak,CRP010,Sesamum,SEA01,Kharif,2024,21.05,86.5,6.0,35.69,43.7,48.08,24.79,968.15,27.7,22.01,34.26,Rainfed,Sandy loam,2024-06-02,2024-09-10,3868.447,0.725,Sesamum,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,21.05,86.5,2.8092329655263555,19.80089,83.98375,district_reference_coordinates_used_for_prototype
OBS0000214,DST05,Bhadrak,CRP012,Urad,SEA02,Rabi,2022,21.05,86.5,6.53,71.41,26.19,27.11,20.42,1063.6,28.19,20.63,34.25,Rainfed,Sandy loam,2022-10-23,2023-01-11,680.077,0.735,Urad,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,21.05,86.5,2.787644317286546,19.79054,84.01309,district_reference_coordinates_used_for_prototype
OBS0000215,DST05,Bhadrak,CRP012,Urad,SEA02,Rabi,2023,21.05,86.5,6.59,65.88,24.52,58.95,22.26,1514.61,28.18,19.76,33.42,Irrigated,Sandy loam,2023-10-16,2024-01-04,631.962,0.723,Urad,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,21.05,86.5,2.7908610114084813,19.79875,84.00535,district_reference_coordinates_used_for_prototype
OBS0000216,DST05,Bhadrak,CRP012,Urad,SEA02,Rabi,2024,21.05,86.5,7.28,65.05,46.36,30.14,28.61,1057.4,30.47,25.0,38.9,Rainfed,Loam,2024-10-21,2025-01-09,709.36,0.548,Urad,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,21.05,86.5,2.7911764860717847,19.8009,84.00392,district_reference_coordinates_used_for_prototype
OBS0000217,DST05,Bhadrak,CRP002,Horse Gram,SEA99,Unknown,2022,21.05,86.5,6.03,69.58,24.81,41.74,29.04,769.26,27.1,21.49,33.88,Irrigated,Sandy loam,2022-06-09,2022-09-17,4384.322,0.813,Horse Gram,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,21.05,86.5,2.782469770851075,19.81044,84.00889,district_reference_coordinates_used_for_prototype
OBS0000218,DST05,Bhadrak,CRP002,Horse Gram,SEA99,Unknown,2023,21.05,86.5,6.67,73.34,49.43,62.0,37.01,954.51,24.82,16.95,33.5,Rainfed,Lateritic,2023-06-24,2023-10-02,3277.653,0.807,Horse Gram,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,21.05,86.5,2.774746811656871,19.81132,84.01708,district_reference_coordinates_used_for_prototype
OBS0000219,DST05,Bhadrak,CRP002,Horse Gram,SEA99,Unknown,2024,21.05,86.5,6.91,47.08,17.81,20.38,18.44,1644.17,29.84,21.04,36.44,Rainfed,Lateritic,2024-06-24,2024-10-02,4400.71,0.795,Horse Gram,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,21.05,86.5,2.80522777863047,19.79536,83.99098,district_reference_coordinates_used_for_prototype
OBS0000220,DST05,Bhadrak,CRP006,Potato,SEA02,Rabi,2022,21.05,86.5,6.98,54.96,46.38,65.79,39.74,1346.66,23.47,17.28,28.97,Irrigated,Alluvial,2022-10-16,2023-01-24,2702.806,15.402,Potato,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,21.05,86.5,2.8028403984886463,19.80137,83.99065,district_reference_coordinates_used_for_prototype
OBS0000221,DST05,Bhadrak,CRP006,Potato,SEA02,Rabi,2023,21.05,86.5,5.83,37.76,21.64,57.72,33.11,1120.24,26.17,18.0,34.87,Rainfed,Loam,2023-10-19,2024-01-27,2681.981,12.837,Potato,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,21.05,86.5,2.798417326936784,19.79374,83.99941,district_reference_coordinates_used_for_prototype
OBS0000222,DST05,Bhadrak,CRP006,Potato,SEA02,Rabi,2024,21.05,86.5,5.93,49.83,42.36,24.62,30.53,915.28,27.28,20.62,33.29,Irrigated,Sandy loam,2024-10-10,2025-01-18,2063.249,13.624,Potato,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,21.05,86.5,2.8120631196685535,19.80287,83.97961,district_reference_coordinates_used_for_prototype
OBS0000223,DST05,Bhadrak,CRP008,Rapeseed &Mustard,SEA02,Rabi,2022,21.05,86.5,5.82,68.61,42.52,59.02,33.01,1219.48,28.38,19.5,36.61,Irrigated,Alluvial,2022-10-18,2023-02-10,3362.257,1.272,Rapeseed &Mustard,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,21.05,86.5,2.7973378476151267,19.80289,83.99604,district_reference_coordinates_used_for_prototype
OBS0000224,DST05,Bhadrak,CRP008,Rapeseed &Mustard,SEA02,Rabi,2023,21.05,86.5,5.6,66.08,33.7,63.72,33.24,545.88,31.57,23.69,37.74,Irrigated,Alluvial,2023-10-03,2024-01-26,4016.604,0.956,Rapeseed &Mustard,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,21.05,86.5,2.7875935709855533,19.79457,84.01111,district_reference_coordinates_used_for_prototype
OBS0000225,DST05,Bhadrak,CRP008,Rapeseed &Mustard,SEA02,Rabi,2024,21.05,86.5,6.73,76.48,26.69,28.25,34.8,1056.62,27.79,22.23,36.74,Irrigated,Alluvial,2024-10-14,2025-02-06,2571.565,0.941,Rapeseed &Mustard,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,21.05,86.5,2.7971287575833843,19.79879,83.99832,district_reference_coordinates_used_for_prototype
